time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
72.953,180.0,47.0,980.0,-0.53,0.0,989.0,0.09,0
73.105,180.0,47.0,980.0,-0.35,0.0,989.0,0.09,0
73.258,180.0,47.0,979.0,-0.35,0.0,989.0,0.09,0
73.41,180.0,47.0,980.0,-0.35,0.0,989.0,0.09,0
73.563,180.0,47.0,980.0,-0.35,0.0,989.0,0.09,0
73.715,180.0,47.0,980.0,-0.35,0.0,989.0,0.26,0
73.868,180.0,47.0,980.0,-0.35,0.0,989.0,0.09,0
74.02,180.0,47.0,980.0,-0.35,0.0,989.0,0.09,0
74.172,180.0,47.0,980.0,-0.35,0.0,989.0,0.09,0
74.325,180.0,47.0,980.0,-0.35,0.0,989.0,0.0,0
74.477,180.0,47.0,980.0,-0.35,0.0,989.0,0.0,0
74.63,180.0,47.0,980.0,-0.35,0.0,989.0,0.0,0
74.782,180.0,47.0,980.0,-0.35,0.0,989.0,0.0,0
74.935,180.0,47.0,980.0,-0.35,0.0,989.0,0.0,0
75.087,180.0,47.0,980.0,-0.35,0.0,989.0,0.0,0
