trialCount,Test,Reference,A,B,answerKey,userAnswer,nRight,nWrong,r
1,2.3,2.5,2.3,2.5,3,3,1,0,0
2,1.9,2.5,2.5,1.9,1,1,2,0,1
3,2.9,2.5,2.5,2.9,3,3,3,0,1
4,2.1,2.5,2.1,2.5,3,3,4,0,0
5,2.1,2.5,2.1,2.5,3,1,4,1,0
6,2.1,2.5,2.5,2.1,1,1,5,1,1
7,2.1,2.5,2.5,2.1,1,3,5,2,1
8,2.9,2.5,2.5,2.9,3,3,6,2,1
9,3.1,2.5,2.5,3.1,3,3,7,2,1
10,2.7,2.5,2.7,2.5,1,1,8,2,0
11,2.1,2.5,2.5,2.1,1,1,9,2,1
12,3.1,2.5,2.5,3.1,3,3,10,2,1
13,2.3,2.5,2.5,2.3,1,3,10,3,1
14,2.1,2.5,2.5,2.1,1,1,11,3,1
15,2.3,2.5,2.5,2.3,1,3,11,4,1
16,2.9,2.5,2.9,2.5,1,1,12,4,0
17,2.1,2.5,2.1,2.5,3,3,13,4,0
18,3.1,2.5,3.1,2.5,1,3,13,5,0
19,2.7,2.5,2.7,2.5,1,1,14,5,0
20,2.7,2.5,2.7,2.5,1,1,15,5,0
21,2.9,2.5,2.9,2.5,1,3,15,6,0
22,2.9,2.5,2.5,2.9,3,3,16,6,1
23,1.9,2.5,2.5,1.9,1,1,17,6,1
24,2.9,2.5,2.5,2.9,3,1,17,7,1
25,2.3,2.5,2.3,2.5,3,1,17,8,0
26,2.7,2.5,2.7,2.5,1,3,17,9,0
27,2.9,2.5,2.5,2.9,3,3,18,9,1
28,2.3,2.5,2.5,2.3,1,1,19,9,1
29,3.1,2.5,2.5,3.1,3,3,20,9,1
30,1.9,2.5,2.5,1.9,1,3,20,10,1
31,1.9,2.5,2.5,1.9,1,3,20,11,1
32,2.1,2.5,2.1,2.5,3,3,21,11,0
33,2.3,2.5,2.5,2.3,1,3,21,12,1
34,2.3,2.5,2.3,2.5,3,3,22,12,0
35,2.9,2.5,2.5,2.9,3,1,22,13,1
36,2.1,2.5,2.5,2.1,1,3,22,14,1
37,2.7,2.5,2.7,2.5,1,3,22,15,0
38,1.9,2.5,1.9,2.5,3,3,23,15,0
39,2.7,2.5,2.7,2.5,1,1,24,15,0
40,2.9,2.5,2.5,2.9,3,1,24,16,1
41,1.9,2.5,1.9,2.5,3,3,25,16,0
42,2.1,2.5,2.5,2.1,1,1,26,16,1
43,3.1,2.5,3.1,2.5,1,3,26,17,0
44,3.1,2.5,2.5,3.1,3,1,26,18,1
45,2.7,2.5,2.7,2.5,1,3,26,19,0
46,1.9,2.5,2.5,1.9,1,1,27,19,1
47,2.7,2.5,2.7,2.5,1,3,27,20,0
48,3.1,2.5,3.1,2.5,1,1,28,20,0
49,2.3,2.5,2.3,2.5,3,1,28,21,0
50,2.9,2.5,2.9,2.5,1,1,29,21,0
51,2.3,2.5,2.5,2.3,1,3,29,22,1
52,1.9,2.5,2.5,1.9,1,1,30,22,1
53,2.3,2.5,2.5,2.3,1,1,31,22,1
54,3.1,2.5,2.5,3.1,3,3,32,22,1
55,2.7,2.5,2.7,2.5,1,1,33,22,0
56,3.1,2.5,3.1,2.5,1,3,33,23,0
57,2.7,2.5,2.7,2.5,1,3,33,24,0
58,1.9,2.5,2.5,1.9,1,1,34,24,1
59,3.1,2.5,3.1,2.5,1,1,35,24,0
60,1.9,2.5,1.9,2.5,3,3,36,24,0
