time,flex sensor,"actuator position, command","actuator position, measured",force,Trial Number,Target Angle
946.433,170.0,5.28,8.744958481613287,0.09,0,180
946.886,170.0,5.28,8.574139976275207,0.09,0,180
947.338,170.0,5.28,8.517200474495848,0.09,0,180
947.79,170.0,5.28,8.536180308422301,0.09,0,180
948.243,170.0,5.28,8.65005931198102,0.09,0,180
948.695,170.0,5.28,8.517200474495848,0.09,0,180
949.148,168.0,5.493333333333333,8.213523131672599,0.09,0,180
949.6,149.0,7.84,11.364175563463819,0.09,0,180
950.052,155.0,6.986666666666666,10.984578884934757,0.09,0,180
950.504,167.0,5.493333333333333,8.498220640569395,0.09,0,180
950.956,176.0,4.426666666666667,7.549228944246737,0.09,0,180
951.409,176.0,4.426666666666667,7.68208778173191,0.09,0,180
951.861,176.0,4.426666666666667,7.909845788849347,0.09,0,180
952.314,176.0,4.426666666666667,7.9288256227758005,0.09,0,180
952.766,176.0,4.426666666666667,7.871886120996441,0.09,0,180
953.218,176.0,4.426666666666667,7.890865954922894,0.09,0,180
953.67,176.0,4.426666666666667,7.776986951364176,0.09,0,180
