time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
68554,0.00,0.00,255.03,0,0,0
68610,0.00,-0.00,254.95,1,1,0
68665,0.00,-0.01,254.87,1,0,0
68721,0.00,-0.02,254.79,2,0,0
68777,0.00,-0.03,254.70,2,0,0
68833,0.00,-0.04,254.60,3,0,0
68889,0.00,-0.04,254.50,3,0,0
68945,0.00,-0.05,254.39,3,0,0
69001,0.00,-0.06,254.28,4,0,0
69057,0.00,-0.07,254.17,5,0,0
69112,0.00,-0.08,254.06,5,0,0
69168,0.00,-0.09,253.95,6,0,0
69224,0.00,-0.10,253.83,6,0,0
69280,0.00,-0.11,253.72,7,0,0
69336,0.00,-0.12,253.61,8,0,0
69392,0.00,-0.13,253.50,8,0,0
69448,0.00,-0.14,253.40,9,2,0
69503,0.00,-0.15,253.30,10,8,0
69559,0.00,-0.16,253.20,11,8,0
69615,0.00,-0.16,253.13,11,8,0
69671,0.00,-0.17,253.06,12,8,0
69727,0.00,-0.17,253.02,12,8,0
69783,0.00,-0.18,252.99,13,8,0
69839,0.00,-0.18,252.97,13,8,0
69895,0.00,-0.18,252.98,14,7,0
69951,0.00,-0.18,252.99,14,8,0
70007,0.00,-0.17,253.02,15,8,0
70062,0.00,-0.17,253.05,15,7,0
70118,0.00,-0.17,253.08,16,6,0
70174,0.00,-0.17,253.11,16,12,0
70230,0.00,-0.16,253.14,17,11,0
70286,0.00,-0.16,253.17,18,12,0
70342,0.00,-0.16,253.20,18,12,0
70398,0.00,-0.16,253.22,19,12,0
70454,0.00,-0.15,253.25,20,12,0
70510,0.00,-0.15,253.27,20,16,0
70566,0.00,-0.15,253.29,21,16,0
70622,0.00,-0.15,253.31,22,16,0
70678,0.00,-0.15,253.33,22,16,0
70734,0.00,-0.15,253.34,23,16,0
70790,0.00,-0.14,253.36,24,16,0
70846,0.00,-0.14,253.37,24,19,0
70902,0.00,-0.14,253.39,25,19,0
70958,0.00,-0.14,253.42,25,19,0
71014,0.00,-0.14,253.45,25,19,0
71070,0.00,-0.13,253.49,26,19,0
71126,0.00,-0.13,253.52,26,19,0
71182,0.00,-0.13,253.55,27,21,0
71238,0.00,-0.13,253.57,28,23,0
71293,0.00,-0.13,253.58,28,22,0
71349,0.00,-0.13,253.57,29,23,0
71405,0.00,-0.13,253.54,30,23,0
71461,0.00,-0.13,253.50,31,22,0
71517,0.00,-0.14,253.45,32,24,0
71573,0.00,-0.14,253.39,33,30,0
71629,0.00,-0.15,253.32,34,30,0
71685,0.00,-0.15,253.24,35,30,0
71741,0.00,-0.16,253.16,36,30,0
71797,0.00,-0.17,253.08,36,30,0
71853,0.00,-0.18,253.00,37,30,0
71909,0.00,-0.18,252.92,38,30,0
71965,0.00,-0.19,252.83,39,30,0
72021,0.00,-0.20,252.75,40,34,0
72077,0.00,-0.21,252.65,42,37,0
72133,0.00,-0.21,252.56,43,36,0
72189,0.00,-0.22,252.47,44,36,0
72245,0.00,-0.23,252.39,45,36,0
72301,0.00,-0.24,252.31,46,40,0
72357,0.00,-0.24,252.25,47,41,0
72413,0.00,-0.25,252.20,48,41,0
72469,0.00,-0.25,252.16,48,40,0
72524,0.00,-0.25,252.14,49,44,0
72580,0.00,-0.25,252.13,50,46,0
72636,0.00,-0.25,252.15,51,46,0
72692,0.00,-0.25,252.19,51,46,0
72748,0.00,-0.24,252.25,52,46,0
72804,0.00,-0.23,252.33,52,46,0
72860,0.00,-0.23,252.43,52,47,0
72916,0.00,-0.21,252.55,53,49,0
72972,0.00,-0.20,252.70,53,49,0
73028,0.00,-0.19,252.86,53,49,0
73084,0.00,-0.17,253.03,53,49,0
