time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
84950,0.00,-0.00,-1.00,0,0,0
85005,0.00,-0.00,-1.00,0,0,0
85060,0.00,-0.00,-1.00,0,0,0
85115,0.00,-0.00,-1.00,0,0,0
85170,0.00,-0.00,-1.00,0,0,0
85225,0.00,-0.00,-1.00,0,0,0
85280,0.00,-0.00,-1.00,0,0,0
85335,0.00,-0.00,-1.00,0,0,0
85390,0.00,-0.00,-1.00,0,0,0
85444,0.00,-0.00,-1.00,0,0,0
85499,0.00,-0.00,-1.00,0,0,0
85554,0.00,-0.00,-1.00,0,0,0
85609,0.00,-0.00,-1.00,0,0,0
85664,0.00,-0.00,-1.00,0,0,0
85719,0.00,-0.00,-1.00,0,0,0
85774,0.00,-0.00,-1.00,0,0,0
85829,0.00,-0.00,-1.00,0,0,0
85884,0.00,-0.00,-1.00,0,0,0
85939,0.00,-0.00,-1.00,0,0,0
85994,0.00,-0.00,-1.00,0,0,0
86049,0.00,-0.00,-1.00,0,0,0
86104,0.00,-0.00,-1.00,0,0,0
86159,0.00,-0.00,-1.00,0,0,0
86214,0.00,-0.00,-1.00,0,0,0
86269,0.00,0.00,-1.00,0,0,0
86324,0.00,0.00,-1.00,0,0,0
86379,0.00,0.00,-1.00,0,0,0
86434,0.00,0.00,-1.00,0,0,0
86489,0.00,0.00,-1.00,0,0,0
86544,0.00,0.00,-1.00,0,0,0
86599,0.00,0.00,-1.00,0,0,0
86654,0.00,0.00,-1.00,0,0,0
86709,0.00,0.00,-1.00,0,0,0
86764,0.00,0.00,-1.00,0,0,0
86818,0.00,0.00,-1.00,0,0,0
86873,0.00,0.00,-1.00,0,0,0
86928,0.00,0.00,-1.00,0,0,0
86983,0.00,0.00,-1.00,0,0,0
87038,0.00,0.00,-1.00,0,0,0
87093,0.00,0.00,-1.00,0,0,0
87148,0.00,0.00,-1.00,0,0,0
87203,0.00,0.00,-1.00,0,0,0
87258,0.00,0.00,-1.00,0,0,0
87313,0.00,0.00,-1.00,0,0,0
87368,0.00,-0.00,-1.00,0,0,0
87423,0.00,-0.00,-1.00,0,0,0
87478,0.00,-0.00,-1.00,0,0,0
87533,0.00,-0.00,-1.00,0,0,0
87588,0.00,-0.00,-1.00,0,0,0
87643,0.00,-0.00,-1.00,0,0,0
87698,0.00,-0.00,-1.00,0,0,0
87753,0.00,-0.00,-1.00,0,0,0
87808,0.00,-0.00,-1.00,0,0,0
87863,0.00,-0.00,-1.00,0,0,0
87918,0.00,-0.00,-1.00,0,0,0
87973,0.00,-0.00,-1.00,0,0,0
88028,0.00,-0.00,-1.00,0,0,0
88083,0.00,-0.00,-1.00,0,0,0
88138,0.00,-0.00,-1.00,0,0,0
88193,0.00,-0.00,-1.00,0,0,0
88247,0.00,-0.00,-1.00,0,0,0
88302,0.00,-0.00,-1.00,0,0,0
88357,0.00,-0.00,-1.00,0,0,0
88412,0.00,-0.00,-1.00,0,0,0
88467,0.00,-0.00,-1.00,0,0,0
88522,0.00,-0.00,-1.00,0,0,0
88577,0.00,-0.00,-1.00,0,0,0
88632,0.00,-0.00,-1.00,0,0,0
88687,0.00,-0.00,-1.00,0,0,0
88742,0.00,-0.00,-1.00,0,0,0
88797,0.00,-0.00,-1.00,0,0,0
88852,0.00,-0.00,-1.00,0,0,0
88907,0.00,-0.00,-1.00,0,0,0
88962,0.00,-0.00,-1.00,0,0,0
89017,0.00,-0.00,-1.00,0,0,0
89072,0.00,-0.00,-1.00,0,0,0
89127,0.00,-0.00,-1.00,0,0,0
89182,0.00,-0.00,-1.00,0,0,0
89237,0.00,-0.00,-1.00,0,0,0
89292,0.00,-0.00,-1.00,0,0,0
89347,0.00,-0.00,-1.00,0,0,0
89402,0.00,-0.00,-1.00,0,0,0
89457,0.00,-0.00,-1.00,0,0,0
89512,0.00,-0.00,-1.00,0,0,0
89567,0.00,-0.00,-1.00,0,0,0
89622,0.00,-0.00,-1.00,0,0,0
89677,0.00,-0.00,-1.00,0,0,0
89732,0.00,-0.00,-1.00,0,0,0
89787,0.00,-0.00,-1.00,0,0,0
89842,0.00,-0.00,-1.00,0,0,0
89897,0.00,-0.00,-1.00,0,0,0
89952,0.00,-0.00,-1.00,0,0,0
90007,0.00,-0.00,-1.00,0,0,0
90062,0.00,-0.00,-1.00,0,0,0
90117,0.00,-0.00,-1.00,0,0,0
90172,0.00,-0.00,-1.00,0,0,0
90227,0.00,-0.00,-1.00,0,0,0
90282,0.00,-0.00,-1.00,0,0,0
90337,0.00,-0.00,-1.00,0,0,0
90392,0.00,-0.00,-1.00,0,0,0
90447,0.00,-0.00,-1.00,0,0,0
90502,0.00,-0.00,-1.00,0,0,0
90557,0.00,-0.00,-1.00,0,0,0
90612,0.00,-0.00,-1.00,0,0,0
90667,0.00,-0.00,-1.00,0,0,0
90722,0.00,-0.00,-1.00,0,0,0
90777,0.00,-0.00,-1.00,0,0,0
90832,0.00,-0.00,-1.00,0,0,0
90887,0.00,-0.00,-1.00,0,0,0
90942,0.00,-0.00,-1.00,0,0,0
90997,0.00,-0.00,-1.00,0,0,0
91052,0.00,-0.00,-1.00,0,0,0
91107,0.00,-0.00,-1.00,0,0,0
91162,0.00,-0.00,-1.00,0,0,0
91216,0.00,-0.00,-1.00,0,0,0
91271,0.00,-0.00,-1.00,0,0,0
91326,0.00,-0.00,-1.00,0,0,0
91381,0.00,-0.00,-1.00,0,0,0
91436,0.00,-0.00,-1.00,0,0,0
91491,0.00,-0.00,-1.00,0,0,0
91546,0.00,-0.00,-1.00,0,0,0
91601,0.00,-0.00,-1.00,0,0,0
91656,0.00,-0.00,-1.00,0,0,0
91711,0.00,-0.00,-1.00,0,0,0
91766,0.00,-0.00,-1.00,0,0,0
91821,0.00,-0.00,-1.00,0,0,0
91876,0.00,-0.00,-1.00,0,0,0
91931,0.00,-0.00,-1.00,0,0,0
91986,0.00,-0.00,-1.00,0,0,0
92041,0.00,-0.00,-1.00,0,0,0
92096,0.00,-0.00,-1.00,0,0,0
92151,0.00,-0.00,-1.00,0,0,0
92206,0.00,-0.00,-1.00,0,0,0
92261,0.00,-0.00,-1.00,0,0,0
92316,0.00,-0.00,-1.00,0,0,0
92371,0.00,-0.00,-1.00,0,0,0
92426,0.00,-0.00,-1.00,0,0,0
92481,0.00,-0.00,-1.00,0,0,0
92536,0.00,-0.00,-1.00,0,0,0
92591,0.00,-0.00,-1.00,0,0,0
92646,0.00,-0.00,-1.00,0,0,0
92701,0.00,-0.00,-1.00,0,0,0
92756,0.00,-0.00,-1.00,0,0,0
92811,0.00,-0.00,-1.00,0,0,0
92866,0.00,-0.00,-1.00,0,0,0
92921,0.00,-0.00,-1.00,0,0,0
92976,0.00,-0.00,-1.00,0,0,0
93031,0.00,-0.00,-1.00,0,0,0
93086,0.00,-0.00,-1.00,0,0,0
93141,0.00,-0.00,-1.00,0,0,0
93196,0.00,-0.00,-1.00,0,0,0
93251,0.00,-0.00,-1.00,0,0,0
93306,0.00,-0.00,-1.00,0,0,0
93361,0.00,-0.00,-1.00,0,0,0
93416,0.00,-0.00,-1.00,0,0,0
93471,0.00,-0.00,-1.00,0,0,0
93526,0.00,-0.00,-1.00,0,0,0
93581,0.00,-0.00,-1.00,0,0,0
93636,0.00,-0.00,-1.00,0,0,0
93691,0.00,-0.00,-1.00,0,0,0
